## Torsion are defined with the following atomIDs:
# dihed1: ai= 21 aj= 20 ak= 19 al= 15
# dihed2: ai= 20 aj= 19 ak= 15 al= 16
# dihed3: ai= 14 aj= 13 ak= 11 al= 1
# dihed4: ai= 13 aj= 11 ak= 1 al= 2
# dihed5: ai= 6 aj= 5 ak= 28 al= 29
# dihed6: ai= 10 aj= 9 ak= 30 al= 36
# dihed7: ai= 18 aj= 17 ak= 25 al= 26
# dihed8: ai= 17 aj= 25 ak= 26 al= 27
# dihed9: ai= 15 aj= 16 ak= 22 al= 23
# dihed10: ai= 16 aj= 22 ak= 23 al= 24
# Frame#   dihed1   dihed2   dihed3   dihed4   dihed5   dihed6   dihed7   dihed8   dihed9  dihed10
558  152.971   71.780 -136.273   62.824 -176.430  -42.787  104.838  -52.376  119.099  -88.377
559  166.057   54.982 -134.112   50.648 -163.794  -18.560  139.235  -82.340   70.209  157.367
560  141.305   38.524 -126.885   62.213 -169.564  -27.615   51.021  164.155  119.212  -61.735
561  179.807  -20.282 -141.964   61.586  174.231  -26.031  122.461 -155.873  117.476  -66.707
562  154.592   28.055 -130.753   49.504 -172.954   33.217   -4.204   99.379  122.602  -99.895
563  171.557   40.210 -129.832   55.603 -161.520  -18.299   43.785  173.056  101.657  -65.406
564  164.511   47.236 -137.524   59.296 -143.769  -32.786   29.080   71.359   66.448  113.565
565  155.389   44.236 -130.325   51.361 -131.781  -33.266   17.659   96.188  129.454 -100.643
566 -177.907   24.223 -140.129   69.275 -154.534  -48.000   30.453 -178.248  101.327  -83.323
567  153.294   67.843 -132.528   59.126 -170.171  -40.538   37.305  155.578  105.445  -92.218
568  162.379   39.746 -116.911   50.940 -174.653  -23.753   27.356  162.795  112.438  -77.430
569 -178.528   35.188 -128.705   54.700 -170.985  -32.766  109.029  141.994  111.261  -77.791
570  170.998   25.912 -136.638   51.368 -176.535   43.395  126.836  -94.061  112.370 -165.456
571  160.671   21.666 -117.079   65.458  176.220  -30.986    9.220  176.675  105.629  -77.315
572  176.480    1.631 -122.877   52.862 -178.587   31.508   -5.554  171.568  124.897  -98.505
573  165.869   27.654 -134.810   42.794  168.893  -31.281  119.289 -113.961  130.360  -88.250
574  169.864   29.216 -134.733   60.342 -171.726  -32.713   93.741  131.822  108.739  -65.194
575  145.365   54.115 -124.271   55.515  155.952   35.564  140.190 -150.885  107.240  -80.215
576  159.660   23.273 -130.715   51.870 -175.134   36.331   23.734  149.342  110.258 -153.236
577  154.925   30.033 -125.341   62.654  156.701  -29.117   66.500  163.160  115.260  -60.183
578  157.729   17.473 -131.849   59.343 -161.882  -52.636    4.880  176.080  112.115  -53.690
579  153.683   38.471 -127.970   55.679  173.463  -22.575   37.692  172.716  101.571  -93.935
580  174.294   -5.212 -139.267   69.778 -152.464  -35.687   36.972  139.332  106.447  124.804
581  161.715   63.158 -136.346   56.323  169.532  -24.363   20.032  177.741   82.218  100.362
582  168.473   66.720 -120.200   57.944 -173.398  -21.593   30.089  165.211  109.796  -88.492
583  165.051   20.755 -116.819   49.796 -147.942  -36.756    9.441  170.072  111.824  -62.506
584  163.256   30.278 -135.863   49.127 -162.371  -23.304   38.839  165.369  121.104  -78.585
585  169.378   22.929 -131.261   55.603 -149.632   -1.057  -15.606 -167.601  121.884  -97.042
586  167.910   35.954 -138.114   48.449 -158.334  -22.735   23.121  171.391   92.807   83.243
587  164.462   33.381 -144.256   56.268 -168.442  -25.577   34.631 -179.860  119.620  -98.226
588  177.048   70.643 -139.546   53.039  173.895  -18.922  109.367  131.285  103.294  -73.578
589  170.031   33.506 -123.567   47.546 -167.007  -46.145   54.980  126.451  107.532  -49.207
590  154.784   36.204 -127.220   60.386 -151.963  -33.891   54.684  145.751  113.487  -67.971
591 -155.222  174.166 -142.775   55.681 -159.518  -32.248   85.094  150.502  125.912  -76.532
592  171.289    6.368 -143.620   58.667 -166.848  -47.541  137.716 -152.513  107.644  -74.638
593  164.010   28.634 -119.703   43.539 -160.997  -36.931   20.861 -175.411  124.294 -120.398
594  155.116   46.311 -131.255   59.258 -166.658  -33.230    7.903   75.125   68.145   51.710
595  157.063   34.947 -139.372   65.030 -147.302  -46.277   28.101  177.048  116.509  -71.521
596 -179.603   -5.328 -146.022   40.147 -173.255  -41.755   47.695   91.754  143.020  -44.333
597  136.058   39.320 -129.577   54.378 -120.569  -35.769   19.367   77.035   80.243  117.380
598  152.961   19.726 -125.672   62.210 -155.129  -44.040   87.569 -151.523  124.101  -85.570
599  154.716   43.346 -144.243   60.701 -168.625  -40.813    4.912   74.032  149.063  -61.425
600  165.494   43.383 -130.264   42.920  167.091  -37.589  118.749  -68.377  113.390  148.078
601  157.868   19.077 -116.142   52.588 -154.656   -5.755   24.695  170.391  121.258  -89.278
602  154.469   45.358 -134.641   53.002  172.688  -29.332   32.543  170.876  102.742  177.236
603  155.726   49.943 -138.808   44.018 -171.555  -23.844   52.300  154.377   87.262   99.462
604  170.519   13.607 -122.608   49.408 -170.283  -33.982  122.286  135.195  108.376  -80.118
605  161.110   45.373 -135.631   54.426 -174.732  -24.971  113.145  134.552  117.096  -76.313
606  163.479    9.883 -144.945   51.709 -140.332  -53.359  109.068  160.349  135.603  -74.358
607  176.058   61.145 -137.158   50.750 -151.469  -33.963   74.506  147.947  130.390  -80.226
608 -170.375   35.249 -138.447   68.669 -156.559  -33.918  118.255 -174.350  123.961  -78.850
609  167.215   30.712 -130.148   66.739 -154.355   -5.501   99.831  150.831  124.040  -69.467
610  163.828   39.566 -130.513   44.530 -165.750   32.701  106.374  146.621  120.336  -69.069
611  161.890   18.987 -131.338   58.251 -159.845  -18.552   65.978  167.862   92.584  -72.253
612  166.486   37.117 -143.671   64.294 -160.954  -26.733  105.690  122.748   78.093  144.829
613  158.100   27.169 -120.956   47.209 -170.103  -32.097   36.111  163.674  127.032  -58.823
614 -179.571   -8.052 -149.883   51.521 -173.779  -34.417  101.178  139.929  120.796  -45.767
615  176.377  -20.681 -152.170   55.409 -151.441  -33.831   80.338  165.832  123.365  -75.937
616  177.922   30.448 -140.198   59.297 -174.534  -33.000   27.238  177.302  115.418  138.714
617  165.527   61.053 -142.312   62.698 -158.415  -52.315  143.543  127.872   87.653 -137.589
618  160.722   13.584 -122.641   55.020 -145.312  -21.647   -9.443  176.386  114.452  -77.042
619  161.325   16.727 -120.329   37.488 -160.797  -39.971   59.200  162.247  116.776  -79.397
620  171.986   -1.464 -138.818   53.199 -157.519  -34.476   33.652  163.728  111.791  136.659
621  148.755   37.838 -119.940   37.522 -157.942  -46.224   57.754 -169.765  112.536  -98.002
622 -155.370  134.964 -128.723   55.779 -161.157  -39.288  139.024 -157.176   88.512  -72.165
623  170.540   13.301 -129.218   39.010 -158.979  -28.657   21.476  179.869  121.622  -73.544
624  152.476   25.933 -121.641   47.237 -155.157  -34.898   18.162 -171.181  116.359  -86.197
625  161.556    7.140 -120.726   47.623 -161.621  -27.695   14.230  172.576  102.468  127.569
626  133.153   40.641 -127.608   40.946 -171.617  -26.858   65.666  149.971   95.844  118.635
627  154.057   32.217 -125.906   45.150 -158.832  -28.548   24.890  179.339  118.244 -100.389
628  163.775   22.052 -120.598   31.628 -141.460  -44.362   31.058  160.143  115.108  -80.908
629  140.453   68.820 -123.032   44.967 -161.133   20.582  108.782 -127.665   77.189  146.393
630  148.071   38.104 -123.459   43.047 -137.393  -27.780   26.473  167.149  128.337  -97.560
631  159.136   49.514 -127.905   41.249 -133.663  -47.776  138.642 -161.632  117.707 -179.900
632  159.351   52.425 -135.961   41.376 -146.917  -22.586  123.803  -97.240   97.205  156.709
633  144.215   32.283 -115.938   40.609  167.614  -26.818   -3.250 -179.312  124.740  -95.620
634  147.104   36.699 -123.083   52.315 -166.314  -34.806   24.428  167.733  125.189 -141.149
635  151.711   42.185 -123.542   42.130 -161.072  -26.740   26.256  170.572   63.185  110.529
636  178.194   20.362 -140.038   48.388 -157.039  -42.233   41.802  158.109   88.501   95.423
637  139.197   39.600 -114.318   53.147 -149.518  -32.375  -21.236 -170.467  103.539 -107.448
638  158.009   35.807 -124.829   41.366 -173.938  -12.082    0.271  170.773  106.313  -65.113
639  154.102   37.280 -119.129   37.683 -141.154  -40.347   70.189  158.963  104.569  -52.565
640  173.352   -4.717 -118.555   37.468  159.941  -23.862  109.073  174.066  105.021 -165.335
641  157.681   47.347 -141.578   46.948 -169.109  -41.596  146.585 -167.414   86.944   94.992
642  151.183   59.538 -127.423   57.167 -161.805  -28.250  126.470  177.556   76.514  110.295
643  176.433   23.323 -123.558   35.272 -158.179  -52.383   40.259   58.606  129.584 -129.890
644  148.300   40.235 -119.121   44.791 -164.798  -38.161   21.875  156.764  119.996 -106.358
645  153.787   50.849 -121.239   36.455 -156.638   40.893   24.350  169.510  115.081  -90.804
646 -170.136  160.134 -122.950   46.254  178.671  -40.527  129.196 -146.252  109.758  -65.085
647  169.533   11.298 -141.653   43.935 -175.264  -40.220   75.956  166.199  122.551  -74.202
648  155.641   36.517 -140.230   51.605 -149.404  -38.895   88.136 -120.001   70.284   76.198
649  156.994   42.794 -133.656   49.204 -149.821  -27.841   38.342 -161.025  114.771  -72.212
650  148.812   42.679 -128.450   38.478 -164.778  -22.850   61.223  163.074  121.189  -51.003
651  148.898   61.645 -126.840   37.768 -158.167  -41.472  149.446 -168.196   58.403  104.573
652  176.177   26.107 -130.472   46.503 -137.127  -13.714   -6.570 -160.980   64.377   74.808
653  150.530   41.507 -129.869   51.911 -169.253   13.098   -1.399   79.257   75.377   72.170
654  168.259   33.673 -126.721   47.868 -162.497  -36.396  112.398  135.293  101.511  -78.365
655  159.803   32.566 -128.523   58.750 -160.622  -25.718   52.942  170.066  105.288  -80.448
656  169.137   23.929 -137.388   51.110 -163.603  -59.718   80.737  134.941  121.646  -73.433
657  158.567   48.652 -143.622   53.772 -148.489  -40.426   95.917  147.876  123.127  -64.063
658 -173.169    3.228 -131.317   50.416 -166.429  -33.850  119.667 -165.597  125.674  -83.335
659  152.045   30.427 -122.531   62.032 -153.660  -29.027  110.449  155.713  101.957  -67.906
660  162.794   20.093 -126.226   52.152  175.084  -32.707   -4.279  178.880   77.110   93.980
661  162.708   40.498 -133.527   43.032 -167.664  -41.800   28.225  153.968  116.147  -78.902
662  160.829   33.692 -129.362   56.803  178.939  -32.187  110.145  155.423  113.633  -79.743
663  155.419   38.313 -138.564   51.024 -164.869  -32.664   49.485  163.883  124.258  -37.009
664  157.217   75.333 -143.348   57.255 -149.391  -41.489  143.221 -145.549   68.334  137.255
665  159.643   30.491 -141.368   63.080 -156.051  -39.263   49.125  158.724  120.775 -105.531
666  169.401   35.574 -139.313   53.547 -146.472  -54.860  156.460 -133.992  112.549  -70.803
667  149.053   46.544 -117.869   32.826 -173.551  -31.989   83.983  147.571  126.380  -95.455
668  166.415   34.988 -135.729   58.449 -161.645   29.544   30.539  171.567  131.215  -60.190
669  170.197   26.693 -138.168   53.518 -151.048  -21.166   26.837  179.930  113.841  -53.198
670  164.820   28.563 -125.236   55.435 -170.582   15.099   40.772  160.195   74.351   67.801
671 -177.913    6.623 -138.902   46.086  172.449  -36.445   36.585  164.077  129.135  -92.071
672  162.148   20.227 -139.138   51.453 -169.196  -36.478  137.300 -163.991  115.061  -79.243
673  162.238   35.773 -123.625   31.174  167.922  -28.694   59.632  157.018  137.117  -53.950
674  158.726   57.073 -132.045   46.308 -166.135  -17.522   28.577  162.593  137.272 -154.536
675  175.205   -5.600 -134.239   51.254 -157.029  -16.551   46.040  174.386  112.854  -59.833
676  153.475   27.412 -143.097   49.961 -125.221  -58.836  106.999  154.651  128.703  -57.087
677  170.259   40.333 -132.013   42.259 -176.610  -14.566  124.426  125.483  115.677  -90.108
678  167.311   11.487 -138.504   54.900 -172.969  -31.590  126.337  150.012  103.792  -63.410
679  166.431   20.463 -120.383   51.433 -169.157  -51.194  100.448  175.225  114.020  -97.658
680 -176.736   19.439 -132.151   44.640 -177.989  -14.526  123.538  132.170  111.741  -64.220
681 -176.419   19.801 -145.421   50.431 -164.908  -31.120  114.759  160.208  115.150  -72.291
682  163.967   27.896 -131.945   50.724 -162.366  -10.625   75.159  163.121  131.875  -85.655
683  171.141   31.949 -142.121   50.341 -168.173  -30.990  113.900  128.458  115.988  -80.305
684  145.816   29.116 -140.277   66.306  173.250  -26.880  130.937  139.308  105.095  -47.957
685  179.812   42.468 -147.647   71.490 -147.646  -37.935  119.821 -173.481  111.217  -57.983
686  168.081   38.866 -130.963   44.197 -169.176  -14.096   99.151  106.170  117.193  -78.006
687 -174.781    8.983 -150.635   60.183 -159.559  -38.376  123.303  142.297  119.049  -63.531
688  179.670   14.710 -139.155   51.412 -154.953  -49.292  147.318  -72.403   86.106  149.439
689 -176.595   -2.826 -132.331   48.234 -169.553   23.456   95.321  164.938  119.130  -62.951
690  137.571   43.336 -126.523   55.220 -155.051  -23.530   -1.166  170.614  118.583  -71.151
691  160.392   16.705 -131.687   57.485 -168.972  -26.362  126.527 -147.590  113.278  -94.982
692  163.431   46.193 -121.936   46.913 -152.209  -49.130   46.836  168.908   74.080   74.247
693  157.819   37.942 -135.377   58.897 -150.416  -27.872   -7.914  178.045  119.129  -80.052
694  170.773   46.551 -141.130   56.122 -148.884  -45.573  100.174  147.799  106.578  -79.729
695  179.823   24.773 -130.375   51.694 -154.377  -38.016  114.693  125.142  104.840  -68.668
696  170.308   28.851 -132.605   47.704 -139.422  -19.665  122.516  155.511  107.499  -61.045
697  145.835   33.616 -141.590   63.922 -156.632  -36.002   36.394  166.150  105.980  -86.904
698  171.108   45.211 -130.948   45.199  174.377  -37.077  122.799  -86.501   95.974  170.321
699 -179.512   31.651 -128.457   52.646 -170.068  -21.851  116.716  141.068  105.180  -80.170
700  155.557   64.225 -146.929   62.727 -155.297  -32.047   48.061  164.188  121.392  -82.747
701  170.296   57.631 -119.394   37.535 -142.841  -33.816  149.519 -150.168   68.660  105.679
702  175.005    9.336 -130.409   54.839 -148.290  -38.198    4.510 -175.740  118.484  -54.870
703  146.559   32.883 -130.022   44.145 -158.419  -50.840  129.171 -137.895  106.581 -173.420
704  162.590   53.953 -124.694   44.833  175.105  -54.336  -14.064 -173.610  117.637  -69.669
705  162.061   39.810 -139.005   53.870  179.999  -14.569   47.638  164.862  108.638  -59.537
706  161.711   36.306 -134.800   64.710 -160.579  -42.483    3.903 -178.089  113.234  -97.681
707  168.905   48.871 -141.241   56.734 -146.772  -42.243   43.836  170.877  125.554  -98.211
708  168.795   14.064 -140.849   60.335 -148.342  -31.756   36.951  168.707  130.672 -111.032
709 -168.950    9.303 -129.492   45.684 -164.959   30.897   98.426  148.380  144.070 -122.322
710  163.318   60.643 -136.822   55.925 -169.834  -66.985  117.197  136.854   67.269   71.414
711  169.847   20.670 -135.866   62.346 -168.910  -33.948  127.672  126.403  109.880  -92.201
712  161.491   22.369 -124.073   58.685 -160.083   50.638   -5.051  175.511  124.788  -73.765
713  153.422   21.247 -144.908   59.409 -166.787  -38.216  112.174 -172.215  119.674  -56.232
714  177.002  -15.144 -143.183   54.737 -173.664  -26.355  137.269 -173.020  114.699  -76.018
715 -172.281    8.070 -138.864   63.035 -167.651  -25.471   96.558  167.149  133.931  -63.332
716  163.424   38.336 -134.325   55.425 -145.685  -38.981  132.505 -157.872  120.335  -75.981
717  168.260   14.397 -145.475   61.074 -160.071  -25.451  108.602  141.799  126.008  -77.130
718  157.055   14.990 -131.733   55.018 -177.239  -29.936  113.302 -150.965  109.101  -54.043
719  154.960   29.844 -126.820   53.945 -151.473  -15.079  134.704 -141.942  107.255  -97.149
720  175.525    8.396 -146.910   52.428 -162.880  -39.938  122.161 -175.420  115.952 -112.879
721  162.500   21.741 -128.484   53.337 -157.043  -21.994   84.355  171.667  135.981  -96.225
722  163.167   36.104 -139.782   51.298 -159.314  -30.388  136.887  129.228   67.795   64.636
723  165.246   34.640 -125.130   36.953 -159.696  -32.577   37.381  170.067   86.623   96.504
724  162.827   36.973 -133.114   53.147 -137.511  -41.458  114.283  149.753  103.450  -91.367
725  167.365    5.956 -121.571   40.740 -139.852  -37.102  134.664  149.249  111.797  -59.200
726  170.111   21.116 -136.527   50.079 -172.434  -13.844   32.969  160.713   93.198  122.180
727  158.340   34.012 -118.211   39.458 -160.021  -14.883  152.510 -175.114  107.361  -73.002
728  166.024    3.837 -128.748   56.820 -160.626  -29.255   54.454  171.947  122.093  -91.242
729 -176.899   -5.255 -141.728   52.415 -155.878   -0.012  124.404  147.458   86.909   81.248
730 -169.468   -4.010 -151.500   73.408 -150.696  -36.047   63.277  139.404  120.053  -85.474
731  177.280   12.710 -135.680   69.061 -164.644  -29.546   95.563  161.838  119.941 -113.049
732  158.427   22.110 -135.023   53.410 -165.985  -34.870   29.805  149.772  114.913  -66.002
733  149.161   38.106 -120.347   43.563 -167.305  -41.947   13.873  165.106  115.748  -77.551
734 -175.468   53.509 -127.647   50.654 -167.340   45.207  130.106 -154.101   75.765  110.549
735  179.723   23.243 -136.224   51.595 -176.160  -34.480  106.923  131.975  108.749  -76.305
736  158.755   33.519 -138.096   50.749 -175.880   33.245   39.415  171.583  147.281 -109.753
737  179.517   29.632 -125.077   32.098 -167.887  -35.537  106.553  162.313  122.768  -67.654
738  168.477    2.778 -123.814   40.869 -172.107  -19.770   45.316  164.570  119.319  -80.499
739  173.590    4.356 -123.558   30.757 -173.903   21.279   31.382  163.214  129.635  -52.274
740  175.470   29.517 -134.260   55.088 -172.367  -40.842  105.873  141.637  113.757  -77.655
741  146.332   41.665 -132.268   49.243 -143.897  -22.612  115.433 -163.708  117.777 -110.273
742  172.481   35.367 -129.382   53.397 -162.144  -38.577  122.296  156.356  126.800  -92.248
743  149.735   45.117 -125.176   51.941  175.493  -39.209  136.600  158.272  109.292  -93.214
744  166.832   20.261 -140.401   63.477 -144.830  -23.871  149.373 -153.194  112.661  -48.917
745  167.600   41.464 -141.419   58.361 -170.567  -27.723  142.732 -169.519  119.107  -98.126
746  167.144   32.153 -137.422   54.687  170.947  -31.294   57.041  152.764  104.885  -93.094
747  175.888   43.803 -137.574   50.273 -160.604  -34.513   38.809  164.538  127.543  -72.034
748  160.666   34.174 -131.108   48.002 -152.235  -35.590  126.182  176.788  116.593 -160.991
749  159.171   22.839 -140.266   62.211  153.340  -22.481  122.818  -85.782  116.928  -33.311
750  170.188   15.682 -124.522   46.220 -159.926  -19.377  128.003  177.731  108.851  -90.291
751  167.643   56.636 -116.655   48.144 -162.709  -23.114  100.579  133.601  101.808  -85.120
752  169.376   28.471 -140.816   58.364  178.256  -39.325  113.177  142.428  117.495  -78.065
753 -166.886  110.040 -127.416   43.016  173.131  -15.748   70.627  172.090   64.744   50.560
754  162.022   28.847 -124.844   41.607  176.826  -30.905  104.040  155.868  111.718  -72.611
755  148.733   20.926 -137.106   44.115 -148.687  -40.948   99.786  165.748   93.153  129.722
756  148.777   40.813 -136.861   56.180 -118.343  -30.750   18.724  164.630  128.064  -80.632
757  171.909   31.240 -145.638   49.804 -154.391  -41.022  135.513  164.728   85.863  112.387
758  159.923   29.576 -135.021   53.648 -166.696  -43.052  124.688  -77.923  110.971  -86.549
759  157.521   30.599 -130.030   51.728 -170.846  -28.192  124.236  -58.970  112.530  -95.294
760  162.990   34.288 -132.389   58.280 -149.569  -49.437   47.215  175.464  121.133  -56.342
761  156.682   56.314 -140.578   57.276 -152.874  -38.144  119.854  151.785  109.338  -70.041
762  171.954   34.323 -137.174   67.925 -155.436  -36.433  112.082  127.288  107.121  -70.608
763  148.572   45.150 -137.233   50.062 -145.804  -18.321  121.803  134.793  103.710  -90.821
764  165.507   37.480 -135.491   56.722 -143.261  -52.715   71.167  161.099  111.075  -91.812
765  140.920   36.392 -135.078   60.513 -179.206  -31.163  160.243 -159.371  109.708 -175.351
766  149.412   57.856 -122.787   52.443  170.233  149.134  123.774 -156.177  118.131 -113.765
767  147.560   32.495 -130.422   54.246 -155.707 -136.569   59.665  145.635   73.953   99.293
768  161.752   14.651 -128.490   53.558 -152.714  162.341  126.949 -146.119  102.602  -88.019
769 -175.717   18.047 -144.793   58.953 -156.029  160.650   98.418 -160.132   85.213   89.808
770  155.551   31.977 -124.212   50.708 -175.010  156.814   99.107  143.275  121.421  -57.799
771  176.467   31.823 -138.463   63.020 -150.041  138.228  126.311  156.570  120.952  -86.199
772  168.394   46.568 -122.348   46.508  170.507  156.108  107.492  144.204  118.740  -70.274
773 -174.418  -16.838 -140.201   65.673 -179.391  152.642  113.245  140.138  101.529 -175.019
774  157.851   50.578 -135.532   54.237 -137.850  141.506   53.671   98.401  152.366 -131.803
775  169.448   30.030 -132.569   66.258 -152.133  141.668  106.422  124.315  120.089  -76.198
776  168.728   47.142 -120.559   54.159 -130.912  133.265   42.882  156.981  101.211  121.268
777  171.820 -168.069 -135.697   70.917 -167.460  136.058  114.069  138.951   47.950   42.881
778  173.550   13.502 -143.456   46.797 -161.572  144.033  133.071 -111.616   86.036  106.792
779  150.329   34.584 -129.977   49.299 -153.281  144.742  117.087  140.215  101.136 -174.638
780  148.313   60.975 -129.537   47.820 -174.993  155.815  110.567  130.550  100.282  -56.812
781  156.885   34.321 -135.882   54.427 -178.108 -163.131  104.930  134.139  122.504  -71.307
782 -166.276  150.683 -129.558   55.664 -140.462  164.409  107.703  -75.162  139.786  -71.452
783  173.985   44.735 -128.891   50.694    3.231 -158.319  104.320  168.550  107.176  155.990
784 -175.342    2.828 -130.962   57.429 -159.259  154.997   39.506  161.893   82.752  147.375
785  157.298   27.314 -114.178   60.856 -155.696  170.166   59.635  155.840  131.210  -67.049
786  166.445   10.268 -136.525   52.174 -136.822  162.354   42.262  162.314  135.177  -73.924
787  166.042   27.171 -139.584   61.816 -140.950  154.729  107.248  147.221  119.195 -167.176
788  159.802   46.098 -140.249   65.493 -135.704  147.146  147.687 -150.644   81.643  130.346
789 -175.279   -0.742 -132.771   50.100 -148.164  138.124  124.249 -125.407   99.646  129.527
790  162.676   25.959 -124.209   31.576 -155.158 -150.448   -7.572  174.539  120.240  -60.664
791  165.301   25.045 -129.769   53.494 -168.474  162.255  130.162 -176.722  128.134  -91.908
792  169.659   47.852 -141.039   57.691 -164.813  146.763  103.081  122.350  133.599  -96.045
793  170.344   54.565 -131.818   49.364 -176.098  143.277   93.284  121.113  123.229  141.954
794  179.524   21.543 -142.417   51.467 -133.676  143.037  120.103 -159.600  134.469 -111.872
795  153.011   66.758 -133.794   53.554 -153.317  143.518  153.434 -171.790   73.752  133.450
796 -175.471   39.473 -135.282   54.687 -148.058  143.760  135.131  124.933   95.386  -61.895
797 -172.844   36.127 -128.034   40.774  175.987 -151.842   56.897  159.732  127.730  -49.790
798  131.560   40.242 -126.850   50.800 -166.636 -160.457   29.536 -177.654  119.099 -112.882
799 -169.164  139.345 -151.546   52.777 -170.669 -143.458   54.938  143.475  128.804  148.145
800  173.234   66.559 -140.966   52.469  175.488 -141.661   39.123   81.205  128.108  118.739
801  167.312   20.360 -132.663   57.672 -160.982  153.776   35.102  170.180   96.751  136.969
802  141.311   27.734 -124.204   56.175 -124.377  147.774   31.055  172.364   90.984  128.284
803  166.054   38.440 -132.430   60.385 -159.476  137.488  121.580  171.089  125.065  -77.459
804  151.797   49.567 -117.853   53.290 -170.873  152.624   32.642  179.036  118.347  -90.693
805  153.986   52.314 -125.802   42.041 -163.706  157.493  123.659  -92.789  150.479 -121.218
806  167.455   36.920 -131.362   51.541 -142.147  145.513   50.833  144.202  118.390  -73.802
807  176.464   18.281 -131.878   59.186 -145.322  149.230  104.672  151.151  127.570  -86.959
808 -175.508   24.879 -136.297   53.297  176.706  151.151  117.436  140.728  107.636  -77.378
809 -178.975   18.483 -132.836   56.542 -152.128  142.119   50.628  165.001  132.170  -89.040
810  151.597   55.055 -125.877   53.302 -157.832  129.504    3.382  174.271  136.786 -116.739
811  170.199   13.636 -130.776   39.631 -167.317  149.773  120.474 -179.460  125.118  -77.802
812  166.617   63.328 -129.738   58.492 -171.055 -151.499  151.462 -147.102   68.091  112.417
813  171.749   50.984 -132.804   49.360 -166.225  153.404   30.561  174.221  124.271  118.629
814  173.771   23.906 -131.592   43.370  172.481  123.655   68.541  134.489  144.045 -156.260
815  163.104   20.386 -129.026   51.574 -150.845  166.216  135.291 -171.564  119.066  -65.509
816  160.862   37.900 -129.194   58.895 -157.996  133.173   70.376  164.101  101.736 -175.626
817  161.040   43.260 -128.972   58.616 -169.469  149.256   26.700  179.431  139.564 -128.342
818  164.733 -163.133 -136.567   53.336   26.427 -148.906  133.409  114.567   77.269   60.959
819  165.974   20.644 -127.410   42.525 -139.223 -125.503  126.604 -143.373   97.077  -60.752
820 -175.599    8.809 -133.149   52.342   34.008 -110.005  131.633  152.259  116.103  -72.170
821  167.836   64.548 -137.212   51.742  164.164 -141.361  132.331  -71.553   85.988  131.347
822  163.408   58.221 -131.621   55.849  163.598 -144.006  135.830 -153.169   78.132   70.018
823  168.432   18.193 -132.180   44.956   24.998 -147.924  111.385  168.293  138.067  -87.005
824  158.604   42.896 -128.390   54.726  -25.576 -134.403  136.568 -153.129  110.468  -84.972
825 -141.385  151.905 -143.995   58.189  -23.215 -145.190  132.076 -162.849  102.380  -66.900
826  176.134   34.858 -129.745   50.169 -146.406 -147.946  120.771  152.242  114.695  -71.983
827  153.978   20.748 -127.503   49.966 -167.188 -138.180   97.751  154.394  122.512  -79.593
828 -175.215  134.740 -136.109   51.680 -149.935 -136.932  120.298  -72.867  113.203  -73.245
829  169.978   15.240 -146.364   49.009  179.893 -142.406  120.994 -166.831  125.681  -74.222
830 -174.253 -164.685 -142.410   42.718  171.500 -143.669  118.812  -70.772  128.066  -50.672
831  172.424   11.339 -142.826   51.300  164.605 -138.060  104.025  148.329  110.929  -51.821
832  169.641   43.833 -125.962   51.838 -169.155 -153.685   85.503  157.679  121.664  -65.933
833  152.457   32.646 -128.211   54.384 -173.450 -136.426   10.577 -164.361   97.662   91.484
834  177.593   59.634 -140.366   51.359 -161.597 -160.775  120.427  147.028   63.496  132.822
835  169.740    4.997 -130.029   44.867  179.024 -136.316   99.933  144.149  128.738  -71.176
836 -178.694   40.339 -135.443   56.450 -116.106 -132.992  146.740 -162.811   78.007  113.867
837 -175.997    1.455 -137.327   48.729 -166.354  143.632  120.462  146.367  120.916  -73.944
838  162.791   62.344 -134.934   46.536  179.954  147.930  118.105  152.031   89.312  160.972
839 -176.332    7.701 -155.205   55.192 -177.265  167.740  106.254  126.764  109.044 -170.125
840  172.188   12.652 -138.605   56.710  168.148  156.022  114.951 -155.710   82.814  101.048
841  165.987   32.739 -142.358   53.867 -146.229  156.209   36.436  172.630  121.079  -93.524
842  153.975   29.680 -141.105   54.894 -159.922  158.094   97.305  168.985  112.309  132.492
843  164.475   36.101 -129.817   40.398 -146.073  135.460   53.850  168.124  107.533  124.472
844  167.900   45.570 -130.806   58.119 -152.517  156.031   24.976  164.074  135.067 -131.945
845  173.826    5.542 -135.381   49.782 -168.848 -136.923  123.710  129.259   99.542  -43.765
846  179.807   -0.158 -140.844   55.546 -176.561 -157.829  107.890  162.419  120.186  -75.396
847  165.364   29.235 -139.660   46.623   -4.833 -133.945   77.979  166.958  122.454  -75.362
848  179.649   27.275 -142.728   61.416 -156.842  150.393  103.115  159.760  119.644  -76.071
849  178.330   17.032 -136.638   57.705 -176.096  145.647  117.402  141.083   94.575  155.058
850  175.585   51.367 -124.473   62.338 -138.230  153.728  121.631 -173.996  121.095  -94.789
851 -172.223  140.453 -134.984   43.114 -171.824  176.081   93.812  174.594  110.699  -61.503
852 -164.362   64.201 -138.801   60.036  179.763 -158.231  124.295  -78.350   87.322  107.724
853 -179.033   43.397 -148.794   55.350  170.825  144.173  117.238 -173.727  117.405  139.398
854  166.852   53.962 -140.354   49.650 -154.483  135.635   34.669  166.211  126.514  116.198
