## Torsion are defined with the following atomIDs:
# dihed1: ai= 23 aj= 22 ak= 18 al= 19
# dihed2: ai= 17 aj= 16 ak= 14 al= 1
# dihed3: ai= 16 aj= 14 ak= 1 al= 6
# dihed4: ai= 11 aj= 12 ak= 28 al= 34
# dihed5: ai= 21 aj= 20 ak= 26 al= 27
# dihed6: ai= 18 aj= 19 ak= 24 al= 25
# Frame#   dihed1   dihed2   dihed3   dihed4   dihed5   dihed6
909  161.255 -175.320  132.794  -78.316   20.259  -88.063
910  164.016 -167.149  132.312  -79.386    5.274  -65.762
911  142.211  179.046  134.835  -82.320 -111.279  -54.005
912  149.213  176.597  144.646  -64.655  -13.149  -95.848
913 -178.104 -178.415  125.013  -75.605   -0.541  -55.429
914  155.319 -163.761  139.822  -70.831   -8.581  -95.249
915 -166.093  177.214  137.959  -63.345  -20.869  -62.599
916 -162.726 -172.463  130.419  -63.762   13.379   93.896
917 -170.240 -165.342  134.976  -78.829   -8.935  -21.026
918  176.647 -171.298  134.273  -74.543  -13.504  -73.404
919 -167.566 -177.359  123.376  -72.888   35.227  -98.888
920 -179.372 -173.428  131.401  -71.746   19.611   55.693
921 -165.627 -171.541   98.105  -66.632   11.332  -66.208
922 -169.203  177.230  124.025  -89.944  -24.934  -67.634
923  165.977 -166.272  121.540  -68.273  -60.936  -82.703
924 -173.126 -160.545  123.017  -64.240  -14.176  -98.690
925  149.999 -147.873  114.637  -64.410   19.375  160.176
926  143.843 -167.786  120.639  -85.665    6.692  -41.487
927 -179.337 -152.796  127.202  -71.764    5.270   64.930
928 -173.229 -170.115  108.302  -95.794   -0.079    1.459
929 -158.753 -178.929  111.449  -70.677  -71.518  121.504
930 -127.863  170.662   98.383  -72.823   25.308  135.571
931  174.587 -168.503  102.140  -84.940   -2.315  118.576
932  178.173  162.053   99.189  -93.071  -40.077   50.398
933 -177.397  160.312  104.772  -89.824   48.368  140.360
934  123.143 -149.216  111.834  -79.368   -7.241   71.883
935  168.265  161.656   78.665  -80.951  -47.142  146.856
936 -171.910  164.937   85.973  -77.460    5.325   34.968
937  125.018  172.240  102.198  -79.031  -13.691   84.552
938  166.463  166.018  103.077  -67.146  134.834   78.794
939  171.623  173.735   81.932  -88.375   -7.755   79.638
940  168.535 -168.534   82.242  -86.723  -37.441  134.640
941  175.081 -145.354   75.949 -107.990   -9.588  113.999
942 -146.312 -165.510   60.869  -64.029  -11.464   -3.854
943 -171.403 -163.068   73.349  -76.281   -4.882  -25.112
944 -135.388  173.509   95.956  -81.756   -7.053  136.125
945  154.664  168.733   91.622  -92.317  -14.685   99.358
946  157.139  153.362   88.748  -65.669   15.165   32.330
947  178.570 -157.019   71.554  -86.800    4.416   29.830
948  134.241 -169.770   65.098  -88.269   -2.979    9.370
949 -175.550  172.554  104.456  -91.648    3.918  102.838
950 -171.698 -174.377   90.880 -102.276  -45.713   80.375
951  164.972  175.235   77.071  -88.252  -21.461   32.487
952 -169.335  153.647   97.041  -94.543   15.022  105.695
953  169.177  161.282  108.373  -83.983   -6.461  153.372
954 -161.879  152.334   97.784 -101.434   12.618   54.791
955  157.449  173.414   88.566  -92.407  -56.951  103.105
956  169.991  159.980   97.457  -71.591  -31.883   76.918
957  174.641  146.554  108.081  -84.583   42.608  127.940
958 -175.661  160.814   92.148  -75.920    7.944   60.301
959 -174.991  169.917   94.052  -86.960   45.173   55.002
960  171.061  158.073  106.393  -80.589    0.579   33.969
961 -175.115  153.710  103.044  -73.037    6.236   78.219
962 -174.024  151.584  101.121  -89.897  -21.042  117.188
963  172.598  162.839  105.033  -87.457   19.819   75.928
964 -161.238  163.684  101.236  -82.377   -6.982   42.688
965  149.970  173.215   96.814  -81.953    5.307   76.423
966  179.487  151.450  104.189  -99.369   -7.687   63.026
967  134.744  155.062  114.390  -86.123   -5.692  104.436
968 -161.855  144.704  113.352  -86.332    9.469  123.944
969  175.753  158.737   90.955  -93.047 -118.971   64.371
970  164.911  157.553  119.358  -75.984 -114.479   59.377
971 -178.736  156.865  103.163  -80.670  122.732   68.346
972  169.736  149.778  123.330  -83.106  177.729   62.186
973  152.803 -176.564   96.013  -89.319  -59.896   54.099
974  155.581  156.202  105.092  -81.439  -82.043   97.908
975  158.673  154.909   93.658  -74.739  -12.658  124.894
976  158.123  168.493  103.762  -89.279    9.190  126.042
977  173.204  151.589  101.462  -90.344   21.073  135.663
978  173.838  162.839   92.390  -85.374  -30.461   46.451
979  172.800  173.194   94.692  -73.601  -17.067  112.665
980  170.017  164.837  104.078  -66.785  -44.775  119.303
981  171.213  147.225  120.046  -73.985   -1.377  147.556
982 -171.008  164.146  111.571  -87.099   -0.449  109.632
983  174.345  157.919   97.613  -69.518  -13.831  127.506
984  160.740  151.817  103.886  -65.624  -24.970   96.792
985  159.457  176.951   97.500  -78.966  -40.344  130.096
986 -159.551  174.948   89.351  -73.308  -17.219   16.083
987  140.035  169.523   93.129  -68.268  156.963   20.153
988 -170.696  163.544  111.397  -89.368 -151.172   38.646
989  164.325  164.750  102.765  -73.838  165.233   78.321
990  162.117  160.855   99.745  -64.020    4.787   67.280
991 -179.701  151.973  100.972  -82.183 -161.337   76.381
992  173.908  154.575  104.099  -67.973  130.177  118.255
993  175.749  148.746  113.230  -80.147  -19.137   66.767
994  163.019  145.016   90.680  -69.351   15.517   50.238
995 -168.819  172.086  101.623  -79.957  -10.358  115.863
996 -177.841  165.489   90.325  -92.649   26.947    7.474
997  164.526  158.947  102.637  -63.020   91.191  147.264
998  143.898  164.777   99.361  -95.212  -48.140  103.971
999  174.029  148.639  101.302  -76.595   16.715  129.440
1000  137.547  166.710   98.038  -80.422 -110.996   32.106
