## Torsion are defined with the following atomIDs:
# dihed1: ai= 13335 aj= 13334 ak= 13330 al= 13331
# dihed2: ai= 13329 aj= 13328 ak= 13326 al= 13313
# dihed3: ai= 13328 aj= 13326 ak= 13313 al= 13318
# dihed4: ai= 13323 aj= 13324 ak= 13340 al= 13341
# dihed5: ai= 13333 aj= 13332 ak= 13338 al= 13339
# dihed6: ai= 13330 aj= 13331 ak= 13336 al= 13337
# Frame#   dihed1   dihed2   dihed3   dihed4   dihed5   dihed6
884 -144.529 -150.776   65.328 -117.168  -45.141   70.743
885  162.072 -144.498   64.101 -130.616 -110.232  -76.218
886 -166.001 -147.884   61.607 -130.102  -33.378 -111.870
887 -152.406 -157.705   66.961 -131.910    6.980 -110.252
888 -175.471 -138.190   55.604 -147.510    2.942 -109.639
889 -167.272 -135.851   59.790 -126.719    5.221  -78.831
890 -161.564 -155.092   61.214 -120.690  -28.264 -123.484
891 -147.638 -152.651   81.322 -140.342   -1.778  -87.295
892  168.623 -154.670   61.542 -165.839   -9.137 -114.258
893 -167.145 -137.984   59.941 -122.856  -25.976 -101.939
894 -179.699 -149.682   72.034 -136.756  -13.244  131.615
895 -173.953 -143.862   71.932 -128.535  -41.856  122.206
896 -178.076 -143.891   67.231 -136.695   -2.608  127.485
897  179.177 -152.995   72.351 -145.248    7.921  133.285
898  170.448 -153.776   65.596 -127.045  121.906  118.937
899  -57.646 -169.321   75.010 -139.820   -0.117  -31.444
900  167.352  178.523   75.265 -114.985   23.036   23.949
901  179.002  167.230   92.856 -107.428  -25.426 -150.337
902  157.736  158.925   92.910 -143.847   19.744 -113.779
903 -167.802  171.453   83.531 -132.616   60.060   40.555
904  171.639 -179.516   84.838 -130.226   28.914    1.566
905 -152.332  149.519   86.237 -129.886    7.584   74.527
906 -166.513  150.663  100.256 -129.860   -9.783 -122.226
907  137.656  159.515  112.846 -117.785   20.323   68.236
908 -152.247  171.771   97.500 -157.160  -18.284   28.678
909  155.038  168.794   94.729 -117.720   15.574  -27.308
910 -174.777  166.417  103.417 -116.620  -37.748   49.597
911 -174.250 -168.511   87.215 -124.931  -70.915    1.340
912  175.735  158.334   87.240 -123.475  -29.714  104.901
913  172.597 -176.656   98.310 -133.426   -9.746  145.943
914  172.229 -179.554   85.525 -143.296  -45.311  166.102
915 -178.598 -166.832   85.207 -122.936    6.321  100.804
916 -165.201  173.317   98.821 -128.934  -41.019 -177.353
917  135.209 -179.791   83.397 -123.593  -28.342  179.281
918  133.396 -163.323   86.796 -148.607  -10.626  -35.746
919  153.595 -168.905   76.581 -146.789  -17.297  -39.839
920  170.363  165.547   83.999 -143.072   12.760  -82.449
921  171.903 -165.509   74.781 -117.724    4.481  -91.337
922  133.327 -172.204   82.309 -108.114    1.057    2.134
923  150.889 -166.388   77.802 -146.085   48.372   17.323
924  150.321 -176.197   76.437 -125.522   -9.659  110.035
925  159.521 -152.273   83.347 -138.953  -15.668   89.908
926 -174.205 -147.701   82.521 -123.775  -39.136  -75.490
927 -154.913 -149.332   72.072 -131.106  -18.891 -147.439
928 -162.642 -129.910   82.668 -134.273  -80.046  -55.666
929  -63.437 -169.704   78.973 -134.163    8.787  -89.212
930  -13.776 -172.581   82.545 -135.051   40.451  -92.569
931  165.735 -159.018   83.816 -136.310  -17.036  -69.348
932  171.324 -162.851   65.816 -144.996  -11.689  -59.728
933 -178.778 -159.936   83.060 -117.324   -9.083  -92.762
934  174.491 -140.377   65.998 -148.322   -6.702  -66.241
935  165.084 -154.564   68.301 -135.228   -6.967 -121.036
936 -169.235 -148.885   59.890 -118.619   30.761 -140.661
937  176.747 -148.610   61.212 -124.080  -34.447   32.372
938 -152.588 -146.621   73.404 -122.471    4.310 -155.536
939 -169.330 -145.745   61.988 -132.997  -10.463 -127.790
940 -161.724 -155.648   74.049 -141.690   10.968  114.237
941  177.470 -149.731   90.889 -126.443  -43.942 -152.272
942  165.158 -153.901   79.235 -110.303   18.907    9.893
943 -166.760 -163.308   75.612 -139.372   37.207  -86.720
944  167.661 -156.689   78.427 -127.794  -33.736 -106.341
945  156.294 -167.019   70.304 -129.986   15.621    3.117
946 -142.710 -167.738   70.962 -119.846    5.137  -21.397
947  163.461 -150.424   60.294 -111.668   -4.639 -106.062
948  149.677  176.172   86.387 -131.451    6.209  -73.938
949 -179.592 -165.010   78.841 -114.459    6.338 -124.969
950 -142.269 -159.397   74.553 -138.083   -2.024  178.484
951 -151.922 -177.541   78.503 -145.664    7.315  -65.361
952  168.875 -126.256   60.025 -122.460  -42.702  155.065
953 -148.218 -147.853   65.636 -131.765   39.842 -124.218
954 -158.438 -141.807   60.006 -119.604   -1.942  -63.635
955 -153.380 -144.671   64.919 -140.360    4.410  -90.302
956  -74.956 -166.523   92.584 -115.649  -23.077  -57.277
957 -124.368 -150.459   76.245 -139.100  -44.032    4.930
958  150.445 -176.626   86.360 -129.434  -17.312   61.276
959  175.908 -177.500   80.620 -130.787    4.127   55.409
960   65.659  179.719   99.333 -135.739   20.032   53.479
961 -178.795 -137.333   71.805 -135.061  -30.471  -60.126
962 -142.099 -158.888   84.924 -143.880  -15.927   37.872
963 -129.360 -168.164   80.452 -133.589  -39.264   39.157
964 -160.021 -139.582   61.360 -133.944  -28.736  -51.979
965 -172.843 -160.748   74.511 -142.284  -30.759  -48.960
966 -157.572 -144.030   64.228 -138.062  -25.300  -51.805
967 -142.912 -139.259   58.359 -120.791  -23.836  -58.818
968 -160.106 -133.545   52.813 -116.357  -18.346  -55.539
969  153.873 -144.483   62.560 -121.166  -36.785 -114.565
970   81.381 -174.002   69.649 -122.657   48.822 -100.292
971 -156.901 -165.306   76.995 -145.226   -8.493  -89.485
972 -145.515 -177.710   82.517 -147.522   32.870   46.213
973  -87.522  171.661   85.002 -133.970  -12.714  -28.568
974  -94.245  173.036   85.736 -130.276    1.582  130.460
975 -169.029 -144.891   57.312 -134.546  -29.931  -53.860
976 -147.112 -162.758   66.222 -137.641    2.966  108.166
977 -176.714 -155.424   59.770 -144.007   22.561  -64.936
978  173.131 -157.315   80.660 -130.391  -25.600 -107.222
979 -173.384 -163.754   68.726 -142.492    7.621  -87.649
980 -179.820 -171.461   70.567 -119.337    9.131  176.657
981  151.523 -150.213   55.830 -148.548  -13.481  121.777
982 -173.450 -152.730   70.706 -152.457  -55.785   83.329
983 -178.948 -141.613   61.513 -126.180    9.938  124.856
984  146.833 -152.612   69.258 -117.758  -12.693  107.050
985  167.730 -145.562   78.290 -143.335    6.247  125.038
986 -149.278 -129.200   52.532 -135.997  -15.318 -105.132
987  163.124 -143.960   66.406 -121.698    0.095  -78.700
988  171.251 -152.112   78.968 -114.807    0.151   19.506
989 -167.102 -148.696   64.868 -124.712  -17.427 -125.531
990 -173.816 -164.408   75.566 -145.145  -47.514  -69.889
991 -172.465 -153.171   68.038 -122.292  -20.508  -96.275
992 -177.748 -160.254   74.199 -142.637  -10.472 -132.398
993  171.387 -160.480   82.927 -110.182  -47.700  -60.467
994   65.251 -177.151   84.363 -115.670   25.447   50.850
995  130.845 -177.011   77.612 -114.192   18.669   64.119
996  108.096 -168.281   73.903 -139.382  -10.740  -94.731
997   91.269 -174.818   70.660 -158.071   10.966 -117.629
998  148.194  168.112   95.078 -146.230  -49.492   66.159
999  132.072  168.407   88.938 -133.210   12.694   61.354
1000   90.654  165.539   93.020 -131.540   -0.365   33.289
