## Torsion are defined with the following atomIDs:
# dihed1: ai= 8399 aj= 8398 ak= 8397 al= 8393
# dihed2: ai= 8398 aj= 8397 ak= 8393 al= 8394
# dihed3: ai= 8392 aj= 8391 ak= 8389 al= 8379
# dihed4: ai= 8391 aj= 8389 ak= 8379 al= 8384
# dihed5: ai= 8382 aj= 8383 ak= 8406 al= 8407
# dihed6: ai= 8386 aj= 8387 ak= 8408 al= 8414
# dihed7: ai= 8396 aj= 8395 ak= 8403 al= 8404
# dihed8: ai= 8395 aj= 8403 ak= 8404 al= 8405
# dihed9: ai= 8393 aj= 8394 ak= 8400 al= 8401
# dihed10: ai= 8394 aj= 8400 ak= 8401 al= 8402
# Frame#   dihed1   dihed2   dihed3   dihed4   dihed5   dihed6   dihed7   dihed8   dihed9  dihed10
816   76.393 -151.044 -155.043 -109.846   42.093  -53.846   16.184  -88.681 -104.754   98.315
817   70.124 -145.714 -163.745 -101.945   16.171  -49.187    8.698  -94.272  -83.763  162.267
818  141.499 -135.909 -150.675 -103.155   18.409  -31.894   10.631  -95.761 -141.223 -121.165
819   83.952 -149.307 -148.962 -101.918   24.742  -53.837   -7.421  -70.526 -110.064   88.662
820   77.352 -176.620 -155.011  -98.676   29.985  -51.017   20.980  -84.761  -88.489 -153.688
821   58.273 -150.787 -152.865 -110.365  175.420  -42.654  -12.975  -71.030 -109.936 -178.610
822   80.452  177.975 -145.983  -91.837   20.553  -44.358  -14.657  -60.380 -115.866  117.858
823   74.788 -152.266 -160.801 -109.924   20.737  -43.197   20.142 -107.741 -104.229  100.797
824   93.399  178.605 -160.252  -91.079   -6.633  -38.275   13.622  -86.033 -126.791  148.041
825   81.067 -176.155 -152.442 -109.650   18.515  -42.455   11.119  -85.963 -119.876 -158.432
826   88.716 -176.732 -152.804 -106.858   10.747  -49.936   11.339  152.258 -115.422  108.321
827   77.688 -155.288 -158.203 -105.968  -13.198  -46.182   22.619  154.804  -62.647 -116.294
828   69.824 -157.989 -155.436 -112.743   24.786  -34.920   25.654  144.326 -105.581 -149.895
829   66.441 -149.788 -148.025 -101.586    3.279  -74.969  -26.501  -65.465  -44.979 -173.720
830   66.234 -159.986 -144.875 -110.607    2.572   57.065    3.357  -77.676  -66.305 -179.189
831   68.856 -147.925 -157.131 -117.003   20.695  114.760   10.860  166.335 -103.400   73.371
832   65.351 -160.938 -151.372 -104.737   26.439  120.507   -0.035 -177.492 -142.655 -122.605
833   56.425 -154.920 -171.529  -93.978   21.875  118.182    7.981   83.785 -137.003 -119.075
834   64.164 -160.056 -161.525 -103.945  -13.955  139.451   26.847  145.858 -126.003  139.102
835   72.621 -139.462 -167.881 -115.752   17.354  114.184  142.947 -145.604  -66.450 -151.225
836   78.724 -166.430 -164.409  -99.547    4.661  131.140  -15.652 -163.922 -113.955   96.157
837   64.318 -145.921 -172.646 -103.888   15.678  155.132   17.013  -84.722 -115.273   76.151
838   87.138 -156.068 -159.146 -119.053   -8.406  139.240   30.494  150.022  -93.522  170.929
839   79.197 -150.974 -154.660  -89.752   32.925  134.306  -29.562 -160.391  -98.900   82.084
840   76.451 -150.629 -153.528 -120.739  -13.686  140.606   10.783  174.947  -45.994  -59.097
841   82.687  178.652 -146.034  -94.947   46.713  114.297   -1.311  -72.193 -102.221  173.520
842   65.573 -159.805 -162.094  -85.078   33.215  133.986  -13.787   89.171 -128.987  111.384
843   54.712 -136.871 -172.757 -107.537  -13.824  134.867   -2.146   80.651  -83.486  154.870
844  161.961 -130.124 -147.381 -108.716  -17.971  146.463  -14.161 -179.000  175.322  -76.262
845  150.085 -149.433 -136.474 -112.273   -2.676  122.950  -16.103 -169.615 -116.914   68.182
846   72.982 -155.351 -159.674 -108.677    2.642  -36.470    7.812 -178.373 -114.636  141.930
847   59.136 -153.777 -159.079  -95.190    6.686  -41.312   25.019  167.156 -105.316  175.202
848   80.146 -157.452 -152.520 -101.887   17.188  -35.260   33.939  154.014 -132.690 -117.242
849   62.790 -112.243 -145.906 -115.395   -9.614  -45.782   -3.339   85.439 -128.854  114.603
850   50.168 -145.805 -156.078 -110.434   15.658   -3.655   28.379   62.643 -142.397 -108.208
851   52.869 -154.734 -147.163 -103.044  -15.100  151.613   18.923  169.525  165.690 -160.009
852   82.478 -174.708 -136.925 -116.370  -40.061  130.628  -27.199 -157.214  121.546  122.755
853   81.007 -159.935 -165.692  -89.866   59.750  142.711    0.626  -91.379  152.960  112.411
854   65.993 -147.217 -145.021  -94.975  -14.540  138.826  -13.278 -156.344  134.397  103.809
855   69.041 -139.644 -160.680  -94.716   11.465  154.463    5.351  -80.392 -176.185 -175.430
856   61.923 -152.948 -154.721 -107.687    9.879  148.993   -0.549  -79.916  -72.819 -108.612
857   46.069 -155.054 -134.206 -118.817  -36.294  138.232  -39.022  -59.489  -29.452  -58.974
858   85.068 -174.305 -142.141 -101.841  -17.278  160.997   12.307 -101.256  -51.693 -155.293
859  156.983 -168.728 -138.961 -108.740  -31.626  105.926   23.982  -91.237  -85.653   92.413
860   93.594 -169.869 -151.119 -102.275   -3.248  149.213   14.472  -85.742  -50.224  122.707
861   72.110 -178.340 -135.667 -103.439   -0.196  155.382   23.568  -89.918 -102.312  102.971
862   85.926  178.482 -141.975 -112.930  -28.450  137.199  -17.819  -60.847 -106.219 -175.531
863   74.995 -174.262 -140.742 -110.267  -33.024  148.758   -5.547  -70.647 -120.199   98.346
864   66.781 -167.847 -135.784 -118.214    5.511 -129.384  -12.325  -80.537 -101.667   74.308
865   88.898  167.338 -130.235  -95.139   16.706 -146.118  -26.160  -57.665 -104.589 -127.602
866   78.631 -168.894 -130.021  -95.914 -172.133 -142.938  -13.518  -70.172  -62.390 -155.471
867   94.452  166.419 -142.982  -94.677  178.950  -93.929  -13.245  -73.450  -27.526  104.896
868  145.614 -153.486 -129.674 -110.700 -176.498  -83.439  -18.969  -71.485 -109.606  103.374
869   78.732 -156.383 -141.678 -126.381  -17.457  -73.649   -3.082  -77.819  -68.151 -134.807
870   64.905 -174.136 -141.285 -125.712   -4.880  -66.380  -21.881  -61.029 -104.015   73.264
871   72.936 -150.183 -139.702 -117.862   22.389  -80.537  -14.831  -68.902  -70.917  134.612
872   65.810 -160.203 -144.405 -123.165   -3.137  -52.956  -11.366  -80.682  -58.261 -146.592
873   84.660 -157.068 -148.965  -98.741    0.540  -60.591   17.931  -90.597 -101.017  166.622
874   71.845 -135.875 -161.315 -103.068   15.600  148.106   -8.609  -67.424  -83.038  157.988
875   89.782 -175.026 -153.738 -100.821  -33.053  130.402    4.796  -72.661 -108.521   80.456
876   84.265 -159.935 -156.381 -115.952  -22.877  116.060   11.893  -85.223 -111.447  156.689
877   88.931 -171.830 -144.654 -107.684  -15.144   51.813   -2.126  -77.452 -124.277   85.086
878   79.348 -171.229 -144.468 -115.455  -34.491  -54.776   14.372  -99.306 -151.373  141.541
879   64.824 -158.081 -136.612 -115.525   -2.170  -55.522    1.662  -74.908  -45.632 -147.853
880   68.643 -145.789 -143.590 -112.848  -10.488  -45.108  -22.419  -64.175 -114.663  169.348
881   84.833 -177.151 -135.257 -129.260   -7.114  -32.713  -15.874  -66.734  -47.592 -124.558
882   78.724 -166.340 -141.286 -136.068    0.293  -34.642   -7.577  -69.968  -89.657 -176.775
883   78.210 -170.266 -152.554 -125.619  -38.773  -28.491   38.491 -105.087  -62.489  128.891
884   73.273 -150.377 -160.134 -121.154  -29.188  -52.692    0.866  -67.927  -95.869 -105.677
885   98.358 -156.345 -158.111 -116.382  -39.457  -27.915   12.624  -84.042 -174.794 -178.835
886   74.012 -159.395 -158.494 -108.119  -28.715  -43.483  -10.464  -63.649 -100.151   84.288
887   65.001 -152.945 -153.744 -126.316   18.446  -55.637   43.894 -107.491 -168.504  177.359
888   64.632 -161.489 -149.171 -122.142   -5.849  -54.074   14.986  -84.666  -43.604 -139.075
889   92.139 -166.132 -164.583 -108.626  -15.710  -27.440   14.964  -77.924  -83.266  -97.061
890   79.236 -172.966 -151.772 -109.753  -14.176  -37.250   17.808 -102.187 -101.082   89.001
891   60.587 -145.638 -154.449 -111.602   -6.144  -77.498   24.677  -92.301 -175.392  169.953
892   74.441 -170.134 -139.771 -119.276   43.802  -69.857    9.836  -88.665  -52.643 -116.342
893   58.912 -158.693 -139.833 -124.507   -9.946  -54.531   -4.538  -72.823 -142.454  154.270
894  156.870 -146.717 -142.178 -118.922   27.254  -37.465    9.727  -77.582 -104.857 -133.440
895  161.776 -151.491 -146.118 -106.200   -2.513  -37.616    2.161  -72.574 -122.549  173.707
896   94.570 -165.803 -154.352 -106.444    7.788  129.411   11.490  -93.649 -144.029  159.037
897   76.050 -142.186 -143.765 -123.804   -2.569  139.339   13.259  -81.328 -148.036  135.661
898   77.047 -156.894 -139.776 -123.661  -35.180  151.394   -5.746  -79.446  -95.354 -148.377
899   69.570 -157.964 -140.287 -122.365   -6.207  159.335   12.479  -81.798 -124.540 -140.804
900   85.586 -170.438 -147.992 -132.008   14.341  148.949    3.209  -84.095  -58.398 -153.025
901   95.821 -161.100 -151.115 -120.905    4.380  140.356   15.682  -74.874 -119.444  100.390
902   88.968 -178.170 -140.767 -125.305  -19.364  123.515    8.378  -88.225 -112.302   96.686
903   71.946 -150.820 -165.963 -110.027  -11.340  108.811    4.914  -79.280  -60.123 -120.728
904   78.158 -174.446 -131.649 -125.687  -30.314  114.447    4.888  -84.260  -91.140 -167.042
905   70.453 -149.811 -145.676 -132.093  -27.640  -55.082    0.336  -86.503  -57.163 -148.575
906   71.635 -164.478 -147.337  -98.950  -45.568 -122.621   11.905  -89.818   44.700  147.026
907   77.477 -164.572 -136.234 -124.743   -5.061  -33.525   16.704  -93.499  -33.513 -165.647
908   72.053 -137.303 -136.010 -115.940   31.473  -50.910   -0.469  -70.945 -112.162   83.790
909   76.298 -163.809 -130.985 -112.016   -1.936  -27.121  -15.806  -77.252  -83.239 -136.590
910   67.442 -147.784 -134.089 -128.336    0.665  -52.420    0.957  -73.888  -70.108 -146.640
911  163.635 -144.759 -132.977 -113.969   39.344  -56.093  -14.292  -61.221 -113.325  168.759
912  159.701 -161.663 -128.721 -126.017   -8.209  -68.919    2.921  -98.663  -72.140  -97.625
913   84.517 -174.205 -133.752 -122.620    8.904  -41.783  -15.245  -76.871  -83.324 -160.722
914   78.496 -160.384 -146.270 -113.333   -7.204  -50.484    0.763  -91.622  -71.471 -150.071
915   86.137 -173.467 -152.941  -84.274   20.536  -53.318    2.771  -77.342 -112.443  161.490
916  159.984 -156.032 -140.541 -118.781   -7.924  -29.114   -6.383  -64.046 -117.873 -174.315
917  125.722 -140.925 -143.057 -118.721   -4.053  -50.413  -10.745  -64.535  -84.553 -155.663
918  142.036 -136.619 -142.969 -122.929    1.912  -50.748   19.008  -90.025  -98.776 -156.520
919   77.196 -170.122 -126.416 -134.677    7.936  -30.535  -31.194  -81.584 -107.633   61.459
920   81.762 -155.106 -157.750 -105.626  -36.375  -41.147   -3.373  -75.837 -167.176  151.881
921  177.708 -158.736 -148.019 -135.781   -1.128  -35.362    5.899  -80.481 -124.346  107.569
922   94.912 -178.225 -131.436 -109.120  -11.391  -49.533   -5.903  -87.448  -74.340 -103.791
923  177.062 -173.820 -133.689 -112.997    3.442  -43.673  -11.992  -70.543 -136.711  168.418
924  171.790 -153.500 -139.408 -100.728    4.520   -3.653  -20.471  -64.724 -114.987 -142.108
925  141.447 -145.324 -149.302 -103.355   17.253  -29.341   20.415  -97.547 -149.750  162.300
926   84.489 -173.857 -133.207 -116.033   -0.796  -63.354    0.080  -90.439 -105.096   98.842
927  150.036 -152.265 -124.954 -123.439  -10.300  -22.448   -7.598  -75.690  -98.762 -165.073
928  159.985 -155.562 -131.726 -132.432   11.575  -33.286  -21.284  -66.679 -172.574  160.437
929   78.488  161.706 -126.873 -120.178  -17.638  -38.767  -15.809  -75.856 -125.423  157.115
930   92.057 -177.409 -131.013 -101.941  -15.854 -103.315  -10.363  -82.852 -109.401 -173.617
931   56.088 -152.521 -154.845 -102.918    7.687  -49.856   17.042  -96.631 -101.706  130.276
932  144.602 -167.667 -138.303 -124.791   16.283  -32.096   -1.269  -83.877 -121.259 -145.563
933   65.499 -159.144 -137.798 -121.776  -32.239  -37.099   -4.678  -70.971 -169.793  158.175
934  146.700 -151.146 -163.208 -106.448  -10.934  -44.256   11.132  -89.374 -119.295  169.134
935  146.425 -154.501 -145.677 -123.658  -25.753  -44.982   -5.046  -67.073 -126.152  163.165
936 -177.534 -124.479 -143.357 -110.142  -20.486  -36.991  -16.704  -68.548 -151.467 -102.365
937  166.929 -150.227 -132.635 -126.663    6.609  -39.404   -6.593  -82.482 -132.327 -118.351
938  166.782 -167.200 -140.161 -118.061  -16.278  -38.417    3.117  -76.931 -170.920  167.529
939  158.681 -152.864 -126.251 -113.526    9.499  -53.780  -18.294  -61.307 -128.890   67.737
940   78.123 -150.076 -153.872 -116.907  -15.405  -54.185    2.106  -96.481  -83.159  139.607
941   68.669 -149.023 -157.533 -122.295  -19.658  -40.273   15.003  -98.923 -116.113 -136.869
942   63.084 -146.594 -137.362 -118.310    9.493  -53.518  -42.724 -124.475 -173.060 -178.580
943   99.887 -164.913 -151.483 -105.801    3.485  -43.805   26.666  151.698 -108.938 -176.256
944   77.420 -159.703 -162.199 -117.233   -9.076  -53.142   28.452  152.679 -117.369  155.321
945   76.770 -170.624 -136.058 -128.557  -17.910  -45.570   15.817  177.726  -90.468 -102.404
946  157.263 -151.209 -140.200 -134.368  -30.842  -45.610   -8.070  -74.095  -95.857 -148.948
947  156.530 -144.739 -143.048 -115.671    5.075  -29.826    6.567  -91.147 -123.105 -177.592
948  157.748 -137.698 -147.842 -107.398    7.306  -58.404   30.132  165.265 -132.610 -137.392
949   94.072 -139.993 -145.098 -110.729   18.227  -56.889   27.673  162.540 -139.158 -142.959
950  161.787 -132.310 -139.935 -118.443  -28.754  -69.730    2.851  164.598 -129.414   73.704
951 -114.135 -131.245 -147.609 -123.995  -64.789  -36.044   90.641  155.591  -26.481 -154.832
952  169.464 -134.123 -157.218 -115.645  -10.688  -42.136   37.263  154.666 -110.115 -155.811
953   76.594 -156.464 -142.632 -111.269   -8.279  -21.810   10.784  161.077 -107.853 -136.534
954  147.460 -145.393 -149.246 -102.829    5.516  -46.038   20.221  159.677 -142.236 -116.909
955   92.535  168.878 -146.376 -125.997   12.241  -41.206   42.885  163.712  -48.761  -54.727
956   81.740  175.494 -125.041 -117.521   14.307 -160.418   12.815  167.826 -143.732 -113.206
957  -78.980  -82.862 -130.951 -145.519   -6.465 -152.141   -5.796 -170.464 -150.397 -106.636
958 -146.526  -93.415 -131.779 -105.530   32.795 -130.983 -144.104  139.496 -100.659  158.697
959   85.569 -167.706 -158.934  -99.099   45.747   -1.746  -14.091  -68.525 -106.025  147.525
960   79.941 -135.037 -140.400 -115.302   -6.723   58.837  -16.991  -73.868 -117.464 -149.134
961  169.466 -158.692 -128.220 -117.364    1.561   55.028   35.134  164.301 -112.534   97.546
962   71.138 -136.343 -133.242 -129.214  -37.351  -52.355    5.674  -84.883 -123.073  137.641
963   69.803 -143.136 -157.531  -92.971   28.207  -45.233 -135.333  127.820  -87.285  169.977
964   73.782 -164.401 -158.342 -113.233  -15.253  -41.007   -0.874 -171.174 -103.552   72.940
965  107.892  161.533 -127.921 -102.069   20.485  -50.495  -17.612  -87.746 -119.516   65.272
966   91.004 -162.285 -154.503 -117.040 -176.472  -47.349   21.418  -93.379  -72.985 -146.819
967  170.745 -166.149 -143.207 -117.761  -11.527  -31.500   23.297  -98.439 -117.722  156.635
968  156.381 -144.726 -144.090 -112.194  -38.532  -80.112  -12.232 -155.460  -79.313  150.053
969  155.293 -162.793 -161.546 -112.448  -11.404 -172.199   -2.322 -162.868  -25.668 -179.726
970  175.422 -168.990 -152.181  -95.935  -13.493   77.450   -8.222  -73.796  -31.701  106.011
971 -154.860  161.826 -135.981 -112.075    7.337  144.643  -10.729  109.032  -60.135 -139.347
972  171.687 -155.588 -162.715 -114.847  -29.009  156.624  -15.299   98.118  -94.319 -154.948
973   71.417 -171.114 -157.453 -117.919  -23.119  147.738   15.532  -96.803  -62.563 -145.641
974 -148.075  153.056 -155.381 -111.726    4.434  154.761  -17.842  -57.155    5.965  176.338
975  130.233 -156.169 -154.111 -111.355  -43.038  135.944   24.034  165.738   18.447  159.092
976  166.787 -165.105 -158.999 -102.929   24.502  151.176   13.497   80.967   61.370 -162.432
977  172.694 -163.868 -160.290 -118.048  -40.012  107.956   -0.748   80.334   52.101 -117.191
978 -177.204 -168.373 -163.704 -105.235   22.677  148.810   -6.042   75.407   -6.146  172.713
979 -118.046  150.838 -147.836 -115.614   -3.327  154.593    5.750   88.543  -51.152  130.670
980 -173.287  150.219 -166.713  -87.233    7.381  152.121  -15.139   96.841  -27.106   87.743
981 -153.558  165.970 -147.525  -92.415  -31.535  132.637  -40.459  163.064  -12.992   96.528
982 -169.433 -170.475 -158.047  -98.562   -4.766  125.982   25.820 -101.447  -19.632   97.961
983 -165.710  138.920 -150.868 -100.242   10.641  138.688   -8.214 -177.887  -26.981   99.067
984 -166.020  161.628 -157.388 -109.968  -32.583  144.505   18.837   79.592  -24.045  103.991
985 -175.432 -178.310 -171.712  -99.513  -18.402  116.868   -3.285  170.760   72.014 -146.382
986 -170.134  125.613 -157.556  -97.839    0.924  119.550   27.646   65.077   -8.412  174.680
987  174.591  170.140 -143.346  -98.315   19.416  130.371   -8.731  -76.473   74.452 -160.774
988 -152.690  146.393 -153.063 -100.465  -47.045  141.069    2.087 -168.773   76.774 -115.372
989 -166.842  168.542 -172.024  -80.030  -17.989   95.640    9.464  159.353   68.624   68.984
990 -176.635 -151.773  175.582  -84.454  -11.904  110.629  106.071  -78.141  104.440  -98.926
991 -164.170  153.147 -148.219  -88.220  -87.394  144.308   12.456  178.031  -20.709   91.900
992  169.049 -161.967 -159.006 -115.379   -2.814  134.293   22.026   71.555 -110.030  125.638
993 -168.105  169.074 -162.371 -101.883  -18.783  135.526   34.749  166.395  -15.844   97.243
994   79.627 -123.822 -167.492  -95.027   13.313  143.352  -14.518  -71.590  -51.484 -155.130
995   64.719 -166.405 -162.600  -97.901 -111.167  153.141   97.548  -67.002   -4.476  178.457
996   87.041 -149.090 -133.033 -120.826  -42.782  144.176  -13.138  -75.375  -88.886  116.201
997  132.667 -141.834 -137.701 -111.034    7.111  110.285   60.695 -126.116 -104.798   81.800
998   84.546 -175.431 -159.942  -96.156   19.042  143.222   16.018  -86.850 -112.085   88.280
999 -153.160 -172.305 -150.594  -92.972   11.090  134.410   12.814  -89.104  -78.098  150.558
1000  167.492 -168.390 -164.766  -90.304  -16.172  109.367    6.266  -77.081  -80.371 -137.587
